Date,Open,High,Low,Close,Volume
2022-12-26,103.01,104.21,102.39,103.3,2569548
2022-12-27,103.32,103.39,101.61,102.5,4026010
2022-12-28,104.51,105.51,102.62,104.06,1974954
2022-12-29,103.31,104.16,102.34,103.25,1986471
2022-12-30,103.93,105.18,103.49,104.33,1263843
2023-01-02,103.83,104.84,103.4,104.12,1778882
2023-01-03,104.68,106.52,102.79,104.66,1863270
2023-01-04,106.56,108.32,104.65,106.49,1724144
2023-01-05,105.55,108.29,104.46,106.38,2050833
2023-01-06,109.48,110.9,106.45,108.68,1850363
2023-01-09,108.68,109.8,107.3,108.55,3572032
2023-01-10,109.46,111.86,106.75,109.3,2048944
2023-01-11,109.52,112.2,107.87,110.03,3948005
2023-01-12,108.1,109.91,105.37,107.64,3364912
2023-01-13,107.7,109.37,105.21,107.29,3404261
2023-01-16,106.5,108.5,105.89,107.19,3131664
2023-01-17,107.56,108.54,106.25,107.39,4670306
2023-01-18,108.45,109.63,106.72,108.18,1674616
2023-01-19,110.88,111.05,109.52,110.29,5109076
2023-01-20,109.8,111.86,108.77,110.32,1429654
2023-01-23,109.92,109.9,108.62,109.26,1143731
2023-01-24,110.26,110.88,109.76,110.32,4299935
2023-01-25,110.18,113.51,108.27,110.89,4578417
2023-01-26,108.8,111.55,107.43,109.49,940748
2023-01-27,119.0,121.52,117.64,119.58,3738659
2023-01-30,121.53,123.4,120.52,121.96,2917331
2023-01-31,123.14,125.17,121.13,123.15,1519358
2023-02-01,126.4,128.77,123.02,125.9,2966470
2023-02-02,124.59,127.47,122.95,125.21,3625052
2023-02-03,123.81,124.93,120.74,122.84,3202890
2023-02-06,126.23,128.72,125.12,126.92,3021422
2023-02-07,128.66,129.99,126.93,128.46,4593037
2023-02-08,130.69,132.27,127.34,129.8,1546278
2023-02-09,131.89,134.42,127.96,131.19,3377371
2023-02-10,129.97,131.42,127.92,129.67,1969679
2023-02-13,130.15,131.37,128.04,129.71,4884276
2023-02-14,131.74,134.32,130.72,132.52,1701238
2023-02-15,128.33,131.09,127.59,129.34,4638399
2023-02-16,131.28,134.68,128.16,131.42,3450342
2023-02-17,132.78,136.21,131.1,133.65,1515385
2023-02-20,132.55,134.47,131.23,132.85,3961493
2023-02-21,132.01,134.25,130.95,132.6,1591369
2023-02-22,137.23,138.17,134.46,136.32,1772166
2023-02-23,136.78,136.73,135.17,135.95,2062606
2023-02-24,132.05,133.42,129.34,131.38,3816042
2023-02-27,135.03,137.43,131.71,134.57,2369076
2023-02-28,134.68,137.89,132.96,135.43,3099933
2023-03-01,136.87,139.1,136.63,137.86,3094022
2023-03-02,137.15,139.49,134.13,136.81,1406150
2023-03-03,139.29,141.67,136.28,138.97,1594469
2023-03-06,138.78,140.49,137.64,139.07,1883227
2023-03-07,134.83,137.24,132.53,134.88,1593626
2023-03-08,135.59,137.95,133.28,135.61,4683905
2023-03-09,136.15,139.7,133.74,136.72,2252164
2023-03-10,135.23,136.68,134.59,135.63,2359088
2023-03-13,134.11,135.48,133.09,134.28,3595059
2023-03-14,135.45,137.22,133.24,135.23,4103026
2023-03-15,138.92,138.73,137.11,137.92,3736847
2023-03-16,138.36,140.11,136.43,138.27,2995670
2023-03-17,135.36,137.67,132.06,134.86,5139907
2023-03-20,134.63,135.04,132.9,133.97,4610115
2023-03-21,133.91,136.66,132.83,134.74,1427086
2023-03-22,135.31,138.32,131.63,134.98,1224339
2023-03-23,136.54,138.64,134.51,136.58,2321105
2023-03-24,137.44,139.34,135.23,137.28,4302859
2023-03-27,132.69,135.84,131.51,133.68,5102270
2023-03-28,134.39,134.69,132.36,133.52,3670256
2023-03-29,132.63,132.72,130.63,131.68,3706185
2023-03-30,127.98,131.4,126.61,129.0,1615896
2023-03-31,131.84,134.16,130.73,132.44,3329701
2023-04-03,133.07,135.19,132.31,133.75,1355382
2023-04-04,131.74,131.88,130.41,131.14,3044737
2023-04-05,129.54,132.18,126.51,129.34,1410140
2023-04-06,128.86,130.26,128.8,129.53,842235
2023-04-07,130.17,132.11,126.93,129.52,4853722
2023-04-10,129.15,131.09,127.81,129.45,4524935
2023-04-11,129.34,131.62,127.22,129.42,3585501
2023-04-12,130.67,132.21,129.61,130.91,3390093
2023-04-13,133.4,134.43,132.27,133.35,1637873
2023-04-14,135.55,137.72,133.47,135.6,3174294
2023-04-17,133.29,136.3,131.24,133.77,3971721
2023-04-18,133.33,134.68,132.3,133.49,2940218
2023-04-19,135.48,136.45,132.75,134.6,1797873
2023-04-20,133.86,135.72,132.0,133.86,2288726
2023-04-21,135.46,135.81,133.31,134.56,4329084
2023-04-24,134.95,137.04,132.64,134.84,1652793
2023-04-25,138.54,139.04,136.86,137.95,5044043
2023-04-26,134.81,137.31,133.2,135.26,4054218
2023-04-27,134.72,135.07,133.12,134.1,4583852
2023-04-28,134.37,136.86,132.89,134.88,2825216
2023-05-01,135.65,138.24,135.17,136.7,1547046
2023-05-02,140.37,143.12,139.15,141.13,693730
2023-05-03,143.42,146.51,142.55,144.53,3043744
2023-05-04,146.12,148.44,141.72,145.08,2313476
2023-05-05,146.72,147.7,143.4,145.55,1018058
2023-05-08,146.33,148.83,142.6,145.71,4689242
2023-05-09,145.62,147.93,145.14,146.54,4920777
2023-05-10,146.25,147.07,143.57,145.32,2219014
2023-05-11,145.1,145.47,143.59,144.53,3544551
2023-05-12,141.27,143.55,139.75,141.65,2455502
2023-05-15,140.31,142.88,137.73,140.31,2788073
2023-05-16,138.8,141.45,135.43,138.44,3397103
2023-05-17,140.04,143.41,138.81,141.11,2463871
2023-05-18,142.85,145.39,140.3,142.85,4207307
2023-05-19,141.32,142.0,139.6,140.8,1391346
2023-05-22,142.12,143.65,142.01,142.83,3607920
2023-05-23,141.35,144.43,138.53,141.48,5018137
2023-05-24,145.37,146.51,144.09,145.3,4552450
2023-05-25,143.85,144.29,142.33,143.31,725326
2023-05-26,146.7,149.07,142.16,145.61,1044928
2023-05-29,147.65,150.39,143.27,146.83,3384423
2023-05-30,149.62,151.92,146.75,149.33,4816954
2023-05-31,148.29,149.96,146.23,148.09,4370133
2023-06-01,151.47,154.5,147.94,151.22,4756532
2023-06-02,149.04,150.29,147.58,148.93,1209794
2023-06-05,147.51,150.57,146.54,148.56,2850581
2023-06-06,149.39,150.72,147.11,148.91,3784630
2023-06-07,150.27,153.24,146.27,149.75,3348455
2023-06-08,157.82,161.48,154.1,157.79,4403777
2023-06-09,159.4,161.32,155.61,158.46,1470032
2023-06-12,160.32,161.03,158.73,159.88,2602041
2023-06-13,161.86,164.59,159.84,162.22,2588247
2023-06-14,163.63,166.53,163.26,164.89,4882879
2023-06-15,165.43,170.39,162.83,166.61,1441230
2023-06-16,167.88,169.58,166.97,168.28,2007721
2023-06-19,170.82,171.96,169.88,170.92,617457
2023-06-20,169.91,174.09,167.56,170.82,1184260
2023-06-21,167.5,170.7,165.97,168.33,5059536
2023-06-22,167.88,172.27,164.93,168.6,4328421
2023-06-23,167.91,168.25,166.08,167.16,1694872
2023-06-26,175.77,178.69,171.33,175.01,3987439
2023-06-27,174.9,176.24,174.23,175.23,3177027
2023-06-28,172.81,174.69,172.76,173.73,4659052
2023-06-29,167.83,171.28,166.48,168.88,1957405
2023-06-30,168.68,171.4,168.2,169.8,5028582
2023-07-03,168.16,171.3,165.61,168.45,2202424
2023-07-04,169.75,171.93,170.05,170.99,3836363
2023-07-05,170.4,171.83,169.88,170.85,2293542
2023-07-06,169.61,171.65,165.07,168.36,3626076
2023-07-07,168.8,170.33,167.22,168.77,2017472
2023-07-10,168.1,170.27,164.2,167.24,4373865
2023-07-11,167.69,172.07,165.32,168.69,3426499
2023-07-12,171.39,173.1,170.97,172.03,1869307
2023-07-13,166.8,168.99,162.24,165.62,5197991
2023-07-14,165.99,168.02,164.57,166.3,3721551
2023-07-17,164.37,166.08,161.89,163.98,2497399
2023-07-18,163.68,163.54,161.35,162.44,1132550
2023-07-19,159.48,162.82,155.88,159.35,5069416
2023-07-20,161.67,164.81,159.55,162.18,4033355
2023-07-21,161.98,164.34,159.45,161.9,3517201
2023-07-24,163.32,168.5,160.48,164.49,4383048
2023-07-25,159.46,162.33,158.58,160.46,3394743
2023-07-26,160.1,165.05,157.69,161.37,1561540
2023-07-27,163.27,165.42,159.12,162.27,1584362
2023-07-28,161.54,164.89,157.3,161.09,868343
2023-07-31,161.22,165.49,158.0,161.74,789435
2023-08-01,160.93,165.67,157.64,161.65,3783288
2023-08-02,161.49,162.24,159.79,161.02,4368049
2023-08-03,161.78,164.07,157.34,160.71,1242417
2023-08-04,159.43,163.31,156.57,159.94,3112372
2023-08-07,161.04,164.39,158.61,161.5,1077983
2023-08-08,162.24,163.03,159.62,161.33,2369902
2023-08-09,163.65,166.58,158.68,162.63,4123335
2023-08-10,165.33,165.73,162.74,164.24,4235211
2023-08-11,166.91,169.97,164.95,167.46,4953091
2023-08-14,164.69,168.25,163.14,165.7,1938048
2023-08-15,166.09,167.62,164.88,166.25,4801232
2023-08-16,163.79,167.53,161.13,164.33,4120521
2023-08-17,165.76,165.87,163.64,164.75,2034202
2023-08-18,162.99,167.31,161.11,164.21,1988932
2023-08-21,164.41,167.66,160.45,164.06,985824
2023-08-22,163.26,164.15,160.26,162.2,4750164
2023-08-23,160.67,162.52,156.4,159.46,1463609
2023-08-24,156.51,157.41,154.87,156.14,1778417
2023-08-25,159.98,162.31,155.35,158.83,2438191
2023-08-28,158.84,163.77,156.08,159.93,1134316
2023-08-29,160.54,162.2,159.61,160.9,4176830
2023-08-30,158.61,162.88,156.86,159.87,3688552
2023-08-31,159.77,160.94,156.15,158.55,1224882
2023-09-01,159.55,161.01,156.05,158.53,1233068
2023-09-04,161.32,165.65,159.43,162.54,628554
2023-09-05,160.36,163.99,159.22,161.61,4827423
2023-09-06,162.83,165.95,160.4,163.18,2508373
2023-09-07,165.2,167.44,164.25,165.84,3560899
2023-09-08,164.31,165.45,161.35,163.4,1209996
2023-09-11,158.07,162.48,155.39,158.93,1625370
2023-09-12,160.12,160.53,158.23,159.38,2953214
2023-09-13,159.45,162.01,156.61,159.31,1440965
2023-09-14,157.34,159.02,156.28,157.65,3326687
2023-09-15,161.19,165.66,158.55,162.11,4913327
2023-09-18,159.95,161.32,156.06,158.69,1953650
2023-09-19,155.38,157.12,153.07,155.09,3385401
2023-09-20,153.06,154.74,151.68,153.21,4734027
2023-09-21,157.43,159.93,155.59,157.76,4782714
2023-09-22,156.1,158.83,151.34,155.09,553162
2023-09-25,157.88,159.46,154.69,157.07,1021147
2023-09-26,156.77,158.24,153.75,155.99,5006171
2023-09-27,157.19,160.03,153.78,156.9,4718341
2023-09-28,157.58,158.58,154.64,156.61,1955893
2023-09-29,153.96,156.54,152.36,154.45,2919550
2023-10-02,156.23,157.55,153.9,155.72,3127869
2023-10-03,151.21,152.65,150.23,151.44,3706300
2023-10-04,155.86,158.61,152.61,155.61,4084633
2023-10-05,155.83,158.07,151.12,154.59,2206698
2023-10-06,156.54,158.93,151.75,155.34,4547780
2023-10-09,151.94,155.34,148.47,151.91,800712
2023-10-10,151.5,153.44,149.2,151.32,650970
2023-10-11,149.66,150.3,147.12,148.71,4979629
2023-10-12,152.85,154.36,148.98,151.67,1347868
2023-10-13,155.95,159.0,151.52,155.26,5205641
2023-10-16,154.74,158.87,152.78,155.83,1799961
2023-10-17,156.25,159.03,154.36,156.7,2164192
2023-10-18,157.39,159.34,153.46,156.4,628278
2023-10-19,157.07,159.59,153.2,156.39,4747785
2023-10-20,156.87,159.92,152.61,156.27,2120308
2023-10-23,156.94,159.7,153.35,156.52,1258895
2023-10-24,154.57,156.89,152.66,154.78,2735352
2023-10-25,152.89,154.73,151.52,153.13,1221871
2023-10-26,153.12,154.65,150.08,152.36,4094684
2023-10-27,154.28,156.58,153.0,154.79,854992
2023-10-30,155.71,158.96,151.55,155.25,2762961
